Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
4254,22.0,0.4318000078201294,"covid, get, tell, people, make, go, know, say, work, help","['bulldog', 'petey', 'lose', 'job', 'due', 'covid', 'april', 'literally', 'live', 'cal', 'edd', 'live', 'hell', 'pray', 'resource', 'get', 'class', 'get', 'back', 'foot', 'may_god_bless', 'thank', 'marcus']"
4255,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['tweet', 'wonder', 'even', 'know', 'boudicca', 'glad', 'wrong', 'covid', 'make', 'watch', 'lot', 'british', 'history', 'youtube']"
4256,22.0,0.38940000534057617,"covid, get, tell, people, make, go, know, say, work, help","['story', 'covid', 'bereave', 'wreck']"
4257,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['eat', 'conscientiously', 'find', 'way', 'make', 'prolonged', 'covid', 'situation', 'lively', 'even', 'goalchat']"
4258,22.0,0.44440001249313354,"covid, get, tell, people, make, go, know, say, work, help","['feel', 'lately', 'friend', 'know', 'middle', 'school', 'hang', 'house', 'eat', 'family', 'inform', 'dad', 'die', 'covid', 'morning']"
4259,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['go', 'ass', 'rape', 'covid', 'test', 'fuckin', 'pleasure', 'asshole']"
4260,22.0,0.3012000024318695,"covid, get, tell, people, make, go, know, say, work, help","['way', 'human', 'carry', 'persimmon', 'cause', 'trust', 'people', 'even', 'less', 'way', 'folk', 'lie', 'folk', 'forge', 'covid', 'test', 'human', 'selfish', 'self', 'destructive']"
4261,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['idtwitter', 'consider', 'systemwide', 'guideline', 'barcitnib', 'nagging', 'question', 'keep', 'bother', 'dexamethasone', 'contraindicate', 'provide', 'person', 'covid', 'barcitinib', 'instead', 'worry', 'precipitate', 'tumor', 'lysis', 'syndrome']"
4262,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['snow', 'today', 'give', 'feeling', 'calmness', 'anxiety', 'lift', 'st', 'time', 'happen', 'thank', 'refreshing', 'president', 'biden', 'dr', 'jill', 'biden', 'family']"
4263,22.0,0.34940001368522644,"covid, get, tell, people, make, go, know, say, work, help","['proud', 'endure', 'experience', 'else', 'especially', 'covid', 'shiny', 'raw', 'side', 'cancer', 'brutal', 'scary', 'vulnerable', 'lonely', 'grateful', 'nurse', 'doctor', 'show']"
4264,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['actually', 'prefer', 'card', 'money', 'swarm', 'nastie', 'know', 'card', 'hand', 'touching', 'feel', 'way', 'covid']"
4265,22.0,0.33709999918937683,"covid, get, tell, people, make, go, know, say, work, help","['advise', 'asap', 'understand', 'unemployment', 'benefit', 'month', 'absolutely', 'income', 'daughter', 'positive', 'covid', 'oddity', 'hang', 'withno', 'excuse', 'explain', 'go', 'money', 'rent', 'health', 'insurance', 'food']"
4266,22.0,0.39719998836517334,"covid, get, tell, people, make, go, know, say, work, help","['consequence', 'get', 'covid', 'scary', 'delicate', 'flower', 'offer', 'sputnik', 'preference']"
4267,22.0,0.35910001397132874,"covid, get, tell, people, make, go, know, say, work, help","['pray', 'god', 'covid', 'relief', 'package', 'pass', 'soon', 'daughter', 'amoung', 'million', 'dire', 'need', 'help']"
4268,22.0,0.36469998955726624,"covid, get, tell, people, make, go, know, say, work, help","['people', 'texte', 'ask', 'number', 'real', 'covid', 'actually', 'dangerous', 'want', 'invite', 'come', 'volunteer', 'serve', 'food', 'water', 'patient', 'covid', 'ward', 'icu']"
4269,22.0,0.38359999656677246,"covid, get, tell, people, make, go, know, say, work, help","['write', 'romeo', 'juliet', 'covid', 'screenplay', 'ill', 'release', 'picture', 'floor', 'fucking', 'figure', 'lib', 'talk', 'deny', 'covid', 'medium', 'marker', 'privilege', 'owe', 'cause', 'narrative', 'gaslighte']"
4270,22.0,0.38179999589920044,"covid, get, tell, people, make, go, know, say, work, help","['say', 'prayer', 'dad', 'heart', 'attack', 'morning', 'also', 'pneumonia', 'help', 'pray', 'covid', 'give', 'swab', 'test', 'rule', 'thank']"
4271,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['tio', 'jorge', 'passed_away', 'covid', 'tonight', 'dad', 'young', 'brother', 'undocumente', 'many', 'access', 'safety', 'net', 'meanwhile', 'relief', 'sight', 'elected', 'want', 'congratulate', 'covid', 'response', 'make', 'sick']"
4272,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['look', 'covid', 'death', 'inmate', 'october', 'thankful', 'allow', 'resource', 'guidance', 'support', 'pursue', 'story', 'internship']"
4273,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['edge', 'old', 'man', 'fit', 'body', 'scaring', 'look', 'uncle', 'pint', 'topless', 'front', 'beer', 'garden', 'explaining', 'link', 'covid']"
4274,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['cold', 'corona', 'contagious', 'know', 'snow', 'kill', 'virus', 'kid', 'sure', 'hope', 'positive', 'person', 'show', 'end', 'infect', 'half', 'student', 'tell', 'bball', 'player', 'wrestler']"
4275,22.0,0.3978999853134155,"covid, get, tell, people, make, go, know, say, work, help","['tell', 'lose', 'friend', 'father', 'patient', 'last', 'april', 'fragment', 'imagination', 'patient', 'die', 'renal', 'respiratory', 'failure', 'septic', 'shock', 'maybe', 'result', 'covid', 'viral', 'infection', 'work']"
4276,22.0,0.3617999851703644,"covid, get, tell, people, make, go, know, say, work, help","['budget', 'revolve', 'covid', 'amp', 'agriculture', 'approach', 'market', 'option', 'hedge', 'long', 'happy', 'trading']"
4277,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['fell', 'swoop', 'covid', 'make', 'experience', 'thing', 'completely', 'fear', 'hate', 'isolation', 'social', 'setting', 'social_distance', 'avoid', 'physical', 'touch', 'staying', 'indoor', 'cabin', 'fever', 'real', 'online', 'teaching', 'learning', 'watch', 'mental_health', 'peep']"
4278,22.0,0.28189998865127563,"covid, get, tell, people, make, go, know, say, work, help","['btw', 'see', 'frustration', 'cause', 'person', 'call', 'jackass', 'amp', 'yu', 'lys', 'email', 'first', 'reply', 'embed', 'laxman', 'reply', 'amp', 'original', 'poster', 'call', 'useless', 'covid', 'check', 'laxman', 'follow']"
4279,22.0,0.3379000127315521,"covid, get, tell, people, make, go, know, say, work, help","['glad', 'find', 'answer', 'start', 'ldn', 'claritin', 'game', 'changer', 'diagnose', 'condition', 'pre', 'covid', 'decade', 'search', 'interested', 'research', 'forthcoming']"
4280,22.0,0.4643000066280365,"covid, get, tell, people, make, go, know, say, work, help","['dear', 'governor', 'sir', 'wife', 'covid', 'victim', 'last', 'year', 'hospital', 'icu', 'week', 'almost', 'die', 'still', 'side_effect', 'due', 'covid', 'wife', 'get', 'liver', 'kidney', 'issue', 'get', 'diabetes', 'level', 'high', 'blood', 'press']"
4281,22.0,0.3709000051021576,"covid, get, tell, people, make, go, know, say, work, help","['believe', 'get', 'hospital', 'fighting', 'covid', 'day', 'hoax']"
4282,22.0,0.4075999855995178,"covid, get, tell, people, make, go, know, say, work, help","['else', 'seem', 'make', 'sense', 'base', 'datum', 'see', 'report', 'gibraltar', 'claim', 'people', 'die', 'jab', 'entire', 'year', 'covid', 'care', 'home', 'outbreak', 'amp', 'death', 'day', 'jab', 'testamonie', 'people', 'work', 'home', 'vaccine']"
4283,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['corona', 'virus', 'stop', 'go', 'date', 'girl', 'go', 'dress', 'fuckin', 'ill', 'mad', 'platform']"
4284,22.0,0.3375000059604645,"covid, get, tell, people, make, go, know, say, work, help","['thing', 'consistent', 'country', 'research', 'lead', 'believe', 'avoid', 'contract', 'covid', 'solely', 'allow', 'frequently', 'foolish', 'justification', 'hindsight']"
4285,22.0,0.4156000018119812,"covid, get, tell, people, make, go, know, say, work, help","['one', 'know', 'get', 'sick', 'corona', 'believe', 'plandemic', 'lie', 'friend', 'tell', 'collegue', 'worker', 'die', 'covid', 'afraid', 'go', 'nervous', 'maniac', 'healthy', 'stay', 'home', 'tv', 'get', 'sick', 'live', 'fear', 'alone']"
4286,22.0,0.4034000039100647,"covid, get, tell, people, make, go, know, say, work, help","['know', 'know', 'almost', 'year', 'covid', 'contagious', 'disease', 'bother', 'life', 'concern', 'pandemic', 'affect', 'kill']"
4287,22.0,0.3012000024318695,"covid, get, tell, people, make, go, know, say, work, help","['excellent', 'article', 'word', 'feeling', 'big', 'concern', 'school', 'age', 'child', 'miss', 'social', 'life', 'sport', 'life', 'school', 'want', 'feed', 'govt', 'step', 'plate', 'make', 'covid', 'vaccine', 'priority']"
4288,22.0,0.3910999894142151,"covid, get, tell, people, make, go, know, say, work, help","['wait', 'friend', 'come', 'get', 'hospital', 'day', 'covid', 'free']"
4289,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['kid', 'defend', 'people', 'work', 'promise', 'check', 'door', 'couple', 'month', 'complain', 'covid', 'trump', 'fuck', 'talk']"
4290,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['office', 'shut', 'march', 'th', 'day', 'birthday', 'pretty', 'sure', 'covid', 'thing', 'excuse', 'buy', 'cake', 'jerk']"
4291,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['lot', 'catch', 'trump', 'basically', 'corona', 'virus', 'destroy', 'paris', 'climate', 'accord', 'leave', 'usa', 'shamble', 'kidding', 'te', 'stop', 'suck', 'trump']"
4292,22.0,0.3675000071525574,"covid, get, tell, people, make, go, know, say, work, help","['want', 'raise', 'nhs', 'charity', 'guess', 'supposedly', 'catch', 'covid', 'guess', 'ing', 'nhs', 'hospital', 'treat', 'pneumonia', 'guess', 'go', 'death', 'cert']"
4293,22.0,0.35679998993873596,"covid, get, tell, people, make, go, know, say, work, help","['also', 'want', 'share', 'appreciative', 'supportive', 'familys', 'battle', 'covid', 'team', 'management', 'team', 'coworker', 'constantly', 'check', 'definitely', 'family', 'first', 'company']"
4294,22.0,0.397599995136261,"covid, get, tell, people, make, go, know, say, work, help","['thank', 'bro', 'really', 'want', 'go', 'shenzhen', 'thank', 'corona', 'virus', 'dr', 'odiwe', 'tell', 'petfem', 'china', 'jowo', 'ooo']"
4295,22.0,0.3012000024318695,"covid, get, tell, people, make, go, know, say, work, help","['covid', 'symptom', 'first', 'feel', 'effect', 'little', 'taste', 'smell', 'day', 'fever', 'take', 'couple', 'day', 'get', 'back', 'shape']"
4296,22.0,0.4871000051498413,"covid, get, tell, people, make, go, know, say, work, help","['negotiate', 'relief', 'package', 'help', 'suffer', 'bare', 'bone', 'excuse', 'covid', 'exceed', 'annual', 'federal', 'budget', 'make', 'wonder', 'go', 'collect', 'taxis', 'dead', 'creative', 'pay', 'ii']"
4297,22.0,0.33640000224113464,"covid, get, tell, people, make, go, know, say, work, help","['lot', 'kid', 'person', 'public', 'school', 'know', 'pro', 'mask', 'amp', 'yet', 'contract', 'covid', 'amp', 'yet', 'vaccinate', 'choose', 'home', 'mask', 'thank', 'help', 'light', 'thank', 'put', 'risk']"
4298,22.0,0.4410000145435333,"covid, get, tell, people, make, go, know, say, work, help","['wanna', 'fight', 'place', 'work', 'go', 'back', 'scrappy', 'almost', 'breaking', 'point', 'good', 'luck', 'wearamask', 'maskup', 'covidiot', 'covidー', 'coronavirus', 'wearadamnmask']"
4299,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['edit', 'story', 'senior', 'get', 'vaccinated', 'covid', 'party', 'dawn', 'generation', 'go', 'undergo', 'mass', 'vaccination', 'lifetime']"
4300,22.0,0.3549000024795532,"covid, get, tell, people, make, go, know, say, work, help","['open', 'outdoor', 'dining', 'give', 'restaurant', 'owner', 'worker', 'give', 'effect', 'open', 'close', 'ride', 'city', 'people', 'eat', 'mask', 'big', 'group', 'look', 'superspreader', 'circle', 'everywhere', 'covid', 'coronavirus']"
4301,22.0,0.3280999958515167,"covid, get, tell, people, make, go, know, say, work, help","['guest', 'covid', 'navigation', 'site', 'move', 'permanent', 'housing', 'tomorrow', 'homeless', 'year', 'physical', 'disability', 'chronic', 'condition', 'give', 'thank', 'card', 'say', 'ever', 'bad', 'day', 'amp', 'wonder', 'matter', 'homelessness']"
4302,22.0,0.36230000853538513,"covid, get, tell, people, make, go, know, say, work, help","['never', 'forget', 'day', 'stumble', 'thread', 'twitter', 'folk', 'talk', 'know', 'covid', 'make', 'lab', 'real', 'virus', 'jump', 'specie', 'know', 'suppose', 'keep', 'sparrow', 'hog', 'amp', 'poultry', 'house']"
4303,22.0,0.3788999915122986,"covid, get, tell, people, make, go, know, say, work, help","['people', 'try', 'come', 'personal', 'space', 'ppl', 'take', 'corona', 'virus', 'serious', 'excuse']"
4304,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['help', 'understand', 'global', 'headline', 'news', 'channel', 'astrazeneca', 'supply', 'covid', 'vaccine', 'dose', 'say']"
4305,22.0,0.44440001249313354,"covid, get, tell, people, make, go, know, say, work, help","['see', 'michael', 'jackson', 'wearing_mask', 'lifetime', 'weirdo', 'think', 'go', 'catch', 'see', 'video', 'michael', 'jackson', 'wearing_mask', 'tonight', 'dude', 'never', 'get', 'covid', 'match', 'glove']"
4306,22.0,0.33739998936653137,"covid, get, tell, people, make, go, know, say, work, help","['huge', 'congrat', 'fab', 'start', 'bridge', 'postdoctoral', 'fellowship', 'project', 'today', 'timely', 'project', 'amp', 'focus', 'enhance', 'telehealth', 'alcohol', 'amp', 'drug', 'amp', 'mental_health', 'care', 'covid', 'amp']"
4307,22.0,0.387800008058548,"covid, get, tell, people, make, go, know, say, work, help","['people', 'give', 'courage', 'follow', 'dream', 'simply', 'exist', 'world', 'know', 'matter', 'badly', 'fail', 'catch', 'safety', 'net', 'love', 'brother', 'many', 'die', 'today', 'covid', 'complication']"
4308,22.0,0.4133000075817108,"covid, get, tell, people, make, go, know, say, work, help","['know', 'exist', 'however', 'thank', 'amp', 'plan', 'visit', 'first', 'time', 'get', 'back', 'utah', 'excited', 'see', 'covid', 'kill', 'first', 'measly', 'peon', 'get', 'daggone', 'vaccination', 'politician', 'get']"
4309,22.0,0.3012000024318695,"covid, get, tell, people, make, go, know, say, work, help","['blockbuster', 'health', 'care', 'episode', 'tonight', 'story', 'human', 'toll', 'covid', 'leave', 'deceased', 'story', 'china', 'race', 'genomic', 'datum', 'wild', 'wild', 'west', 'nature', 'genomic', 'health', 'datum', 'industry', 'include', 'amp', 'ancestry']"
4310,22.0,0.303600013256073,"covid, get, tell, people, make, go, know, say, work, help","['let', 'teach', 'school', 'world', 'closed', 'prevent', 'kid', 'get', 'expose', 'corona', 'virus', 'health', 'kid', 'important', 'feel', 'sorry', 'go', 'school', 'make', 'intelligent']"
4311,22.0,0.4602000117301941,"covid, get, tell, people, make, go, know, say, work, help","['see', 'sad', 'story', 'timeline', 'people', 'say', 'goodbye', 'family_member', 'die', 'covid', 'father', 'crush', 'think', 'say', 'goodbye', 'little', 'punk', 'rock', 'princess', 'grateful', 'moment', 'get', 'spend', 'love']"
4312,22.0,0.47510001063346863,"covid, get, tell, people, make, go, know, say, work, help","['embarrass', 'gain', 'ton', 'respect', 'say', 'stay_safe', 'friend', 'thank', 'god', 'able', 'beat', 'covid', 'draw', 'people', 'loved_one', 'close', 'mother', 'unfortunate', 'remind', 'precious', 'life', 'snap', 'finger', 'go']"
4313,22.0,0.40400001406669617,"covid, get, tell, people, make, go, know, say, work, help","['know', 'know', 'funny', 'familiar', 'charle', 'darwin', 'natural', 'selection', 'immune_system', 'pathology', 'covid', 'appreciate', 'concern']"
4314,22.0,0.3603000044822693,"covid, get, tell, people, make, go, know, say, work, help","['long', 'history', 'medical', 'ailment', 'call', 'get', 'covid', 'vaccine', 'plenty', 'rich', 'well', 'connected', 'people', 'jump', 'line', 'get', 'first', 'dibs', 'live', 'year', 'mite', 'get', 'vaccine', 'luck', 'aged', 'kick', 'bucket', 'amp', 'need', 'shot']"
4315,22.0,0.3750999867916107,"covid, get, tell, people, make, go, know, say, work, help","['lie', 'say', 'coronavirus', 'fraud', 'believe', 'answer', 'say', 'believe', 'fraud', 'die', 'virus', 'ask', 'fraud', 'want', 'hear', 'answer']"
4316,22.0,0.38600000739097595,"covid, get, tell, people, make, go, know, say, work, help","['mom', 'dad', 'help', 'much', 'last', 'year', 'especially', 'due', 'covid', 'parent', 'blessing', 'littlelift', 'sweepstake']"
